t,x,y,z
0.000,-24.5351,-0.0105,0.5000
0.010,-24.5230,-0.0109,0.5000
0.020,-24.5110,-0.0113,0.5000
0.030,-24.4990,-0.0116,0.5000
0.040,-24.4870,-0.0120,0.5000
0.050,-24.4750,-0.0124,0.5000
0.060,-24.4631,-0.0128,0.5000
0.070,-24.4511,-0.0132,0.5000
0.080,-24.4394,-0.0136,0.5000
0.090,-24.4276,-0.0140,0.5000
0.100,-24.4158,-0.0144,0.5000
0.110,-24.4041,-0.0148,0.5000
0.120,-24.3924,-0.0153,0.5000
0.130,-24.3807,-0.0157,0.5000
0.140,-24.3691,-0.0161,0.5000
0.150,-24.3575,-0.0166,0.5000
0.160,-24.3459,-0.0170,0.5000
0.170,-24.3344,-0.0175,0.5000
0.180,-24.3229,-0.0179,0.5000
0.190,-24.3115,-0.0184,0.5000
0.200,-24.3000,-0.0188,0.5000
0.210,-24.2886,-0.0193,0.5000
0.220,-24.2773,-0.0198,0.5000
0.230,-24.2659,-0.0203,0.5000
0.240,-24.2545,-0.0208,0.5000
0.250,-24.2433,-0.0212,0.5000
0.260,-24.2319,-0.0217,0.5000
0.270,-24.2208,-0.0222,0.5000
0.280,-24.2096,-0.0227,0.5000
0.290,-24.1983,-0.0232,0.5000
0.300,-24.1873,-0.0237,0.5000
0.310,-24.1762,-0.0242,0.5000
0.320,-24.1650,-0.0247,0.5000
0.330,-24.1540,-0.0252,0.5000
0.340,-24.1429,-0.0258,0.5000
0.350,-24.1319,-0.0263,0.5000
0.360,-24.1206,-0.0268,0.5000
0.370,-24.1098,-0.0273,0.5000
0.380,-24.0988,-0.0278,0.5000
0.390,-24.0879,-0.0284,0.5000
0.400,-24.0769,-0.0289,0.5000
0.410,-24.0660,-0.0294,0.5000
0.420,-24.0550,-0.0300,0.5000
0.430,-24.0442,-0.0305,0.5000
0.440,-24.0333,-0.0310,0.5000
0.450,-24.0224,-0.0316,0.5000
0.460,-24.0115,-0.0321,0.5000
0.470,-24.0007,-0.0327,0.5000
0.480,-23.9898,-0.0332,0.5000
0.490,-23.9790,-0.0337,0.5000
0.500,-23.9681,-0.0343,0.5000
0.510,-23.9573,-0.0348,0.5000
0.520,-23.9462,-0.0354,0.5000
0.530,-23.9356,-0.0359,0.5000
0.540,-23.9247,-0.0364,0.5000
0.550,-23.9139,-0.0369,0.5000
0.560,-23.9030,-0.0375,0.5000
0.570,-23.8922,-0.0380,0.5000
0.580,-23.8814,-0.0385,0.5000
0.590,-23.8705,-0.0391,0.5000
0.600,-23.8597,-0.0396,0.5000
0.610,-23.8488,-0.0401,0.5000
0.620,-23.8380,-0.0406,0.5000
0.630,-23.8271,-0.0411,0.5000
0.640,-23.8162,-0.0416,0.5000
0.650,-23.8053,-0.0421,0.5000
0.660,-23.7945,-0.0426,0.5000
0.670,-23.7835,-0.0431,0.5000
0.680,-23.7726,-0.0436,0.5000
0.690,-23.7617,-0.0441,0.5000
0.700,-23.7508,-0.0446,0.5000
0.710,-23.7398,-0.0450,0.5000
0.720,-23.7289,-0.0455,0.5000
0.730,-23.7179,-0.0460,0.5000
0.740,-23.7069,-0.0464,0.5000
0.750,-23.6959,-0.0469,0.5000
0.760,-23.6849,-0.0473,0.5000
0.770,-23.6739,-0.0478,0.5000
0.780,-23.6628,-0.0482,0.5000
0.790,-23.6517,-0.0487,0.5000
0.800,-23.6406,-0.0491,0.5000
0.810,-23.6295,-0.0495,0.5000
0.820,-23.6184,-0.0499,0.5000
0.830,-23.6073,-0.0503,0.5000
0.840,-23.5960,-0.0507,0.5000
0.850,-23.5847,-0.0511,0.5000
0.860,-23.5737,-0.0515,0.5000
0.870,-23.5625,-0.0519,0.5000
0.880,-23.5513,-0.0523,0.5000
0.890,-23.5400,-0.0526,0.5000
0.900,-23.5287,-0.0530,0.5000
0.910,-23.5174,-0.0533,0.5000
0.920,-23.5061,-0.0537,0.5000
0.930,-23.4947,-0.0540,0.5000
0.940,-23.4833,-0.0543,0.5000
0.950,-23.4719,-0.0546,0.5000
0.960,-23.4605,-0.0550,0.5000
0.970,-23.4490,-0.0553,0.5000
0.980,-23.4375,-0.0556,0.5000
0.990,-23.4260,-0.0558,0.5000
1.000,-23.4145,-0.0561,0.5000
1.010,-23.4030,-0.0564,0.5000
1.020,-23.3914,-0.0567,0.5000
1.030,-23.3798,-0.0569,0.5000
1.040,-23.3682,-0.0572,0.5000
1.050,-23.3565,-0.0574,0.5000
1.060,-23.3448,-0.0576,0.5000
1.070,-23.3331,-0.0578,0.5000
1.080,-23.3214,-0.0581,0.5000
1.090,-23.3097,-0.0583,0.5000
1.100,-23.2975,-0.0585,0.5000
1.110,-23.2861,-0.0586,0.5000
1.120,-23.2742,-0.0588,0.5000
1.130,-23.2624,-0.0590,0.5000
1.140,-23.2505,-0.0591,0.5000
1.150,-23.2386,-0.0593,0.5000
1.160,-23.2266,-0.0594,0.5000
1.170,-23.2146,-0.0596,0.5000
1.180,-23.2026,-0.0597,0.5000
1.190,-23.1906,-0.0598,0.5000
1.200,-23.1785,-0.0599,0.5000
1.210,-23.1665,-0.0600,0.5000
1.220,-23.1544,-0.0601,0.5000
