t,x,y,z,vx,vy,vz,ax,ay,az
1.607,-22.6503,-0.0566,0.5000,1.3001,0.0264,0.0000,0.0996,0.1049,0.0000
1.617,-22.6367,-0.0564,0.5000,1.3011,0.0275,0.0000,0.0898,0.1067,0.0000
1.627,-22.6235,-0.0561,0.5000,1.3020,0.0286,0.0000,0.0805,0.1083,0.0000
1.637,-22.6112,-0.0558,0.5000,1.3027,0.0297,0.0000,0.0720,0.1098,0.0000
1.647,-22.5982,-0.0555,0.5000,1.3034,0.0308,0.0000,0.0633,0.1112,0.0000
1.657,-22.5849,-0.0552,0.5000,1.3040,0.0319,0.0000,0.0546,0.1125,0.0000
1.667,-22.5721,-0.0549,0.5000,1.3045,0.0330,0.0000,0.0464,0.1138,0.0000
1.677,-22.5590,-0.0545,0.5000,1.3049,0.0342,0.0000,0.0383,0.1149,0.0000
1.687,-22.5460,-0.0542,0.5000,1.3052,0.0353,0.0000,0.0305,0.1159,0.0000
1.697,-22.5329,-0.0538,0.5000,1.3055,0.0365,0.0000,0.0227,0.1169,0.0000
1.707,-22.5197,-0.0534,0.5000,1.3057,0.0377,0.0000,0.0152,0.1178,0.0000
1.717,-22.5068,-0.0531,0.5000,1.3058,0.0388,0.0000,0.0080,0.1186,0.0000
1.727,-22.4938,-0.0527,0.5000,1.3058,0.0400,0.0000,0.0009,0.1193,0.0000
1.737,-22.4807,-0.0523,0.5000,1.3058,0.0412,0.0000,-0.0059,0.1199,0.0000
1.747,-22.4676,-0.0518,0.5000,1.3057,0.0424,0.0000,-0.0126,0.1204,0.0000
1.757,-22.4546,-0.0514,0.5000,1.3056,0.0436,0.0000,-0.0191,0.1209,0.0000
1.767,-22.4415,-0.0510,0.5000,1.3053,0.0448,0.0000,-0.0254,0.1212,0.0000
1.777,-22.4285,-0.0505,0.5000,1.3051,0.0460,0.0000,-0.0315,0.1215,0.0000
1.787,-22.4154,-0.0500,0.5000,1.3047,0.0473,0.0000,-0.0374,0.1217,0.0000
1.797,-22.4024,-0.0496,0.5000,1.3043,0.0485,0.0000,-0.0431,0.1219,0.0000
1.807,-22.3893,-0.0491,0.5000,1.3039,0.0497,0.0000,-0.0486,0.1219,0.0000
1.817,-22.3763,-0.0486,0.5000,1.3033,0.0509,0.0000,-0.0540,0.1219,0.0000
1.827,-22.3633,-0.0481,0.5000,1.3028,0.0521,0.0000,-0.0591,0.1218,0.0000
1.837,-22.3502,-0.0475,0.5000,1.3022,0.0534,0.0000,-0.0641,0.1216,0.0000
1.847,-22.3372,-0.0470,0.5000,1.3015,0.0546,0.0000,-0.0689,0.1214,0.0000
1.857,-22.3242,-0.0464,0.5000,1.3008,0.0558,0.0000,-0.0736,0.1210,0.0000
1.867,-22.3112,-0.0459,0.5000,1.3000,0.0570,0.0000,-0.0780,0.1207,0.0000
1.877,-22.2982,-0.0453,0.5000,1.2992,0.0582,0.0000,-0.0823,0.1202,0.0000
1.887,-22.2852,-0.0447,0.5000,1.2984,0.0594,0.0000,-0.0865,0.1197,0.0000
1.896,-22.2723,-0.0441,0.5000,1.2975,0.0606,0.0000,-0.0904,0.1191,0.0000
1.907,-22.2593,-0.0435,0.5000,1.2966,0.0618,0.0000,-0.0942,0.1184,0.0000
1.917,-22.2463,-0.0429,0.5000,1.2956,0.0630,0.0000,-0.0978,0.1176,0.0000
1.927,-22.2333,-0.0422,0.5000,1.2946,0.0641,0.0000,-0.1013,0.1168,0.0000
1.937,-22.2204,-0.0416,0.5000,1.2936,0.0653,0.0000,-0.1046,0.1160,0.0000
1.947,-22.2075,-0.0409,0.5000,1.2925,0.0665,0.0000,-0.1078,0.1151,0.0000
1.957,-22.1946,-0.0403,0.5000,1.2914,0.0676,0.0000,-0.1108,0.1141,0.0000
1.967,-22.1817,-0.0396,0.5000,1.2903,0.0687,0.0000,-0.1137,0.1130,0.0000
1.977,-22.1688,-0.0389,0.5000,1.2892,0.0699,0.0000,-0.1164,0.1119,0.0000
1.987,-22.1559,-0.0382,0.5000,1.2880,0.0710,0.0000,-0.1189,0.1108,0.0000
1.997,-22.1430,-0.0375,0.5000,1.2868,0.0721,0.0000,-0.1214,0.1095,0.0000
2.007,-22.1302,-0.0367,0.5000,1.2856,0.0732,0.0000,-0.1236,0.1082,0.0000
2.017,-22.1173,-0.0360,0.5000,1.2843,0.0742,0.0000,-0.1258,0.1069,0.0000
2.027,-22.1045,-0.0353,0.5000,1.2830,0.0753,0.0000,-0.1278,0.1055,0.0000
2.037,-22.0916,-0.0345,0.5000,1.2817,0.0763,0.0000,-0.1296,0.1041,0.0000
2.047,-22.0788,-0.0337,0.5000,1.2805,0.0774,0.0000,-0.1313,0.1026,0.0000
2.057,-22.0660,-0.0330,0.5000,1.2791,0.0784,0.0000,-0.1329,0.1010,0.0000
2.067,-22.0532,-0.0322,0.5000,1.2778,0.0794,0.0000,-0.1344,0.0994,0.0000
2.077,-22.0405,-0.0314,0.5000,1.2764,0.0804,0.0000,-0.1357,0.0978,0.0000
2.087,-22.0277,-0.0306,0.5000,1.2751,0.0814,0.0000,-0.1369,0.0961,0.0000
2.097,-22.0149,-0.0297,0.5000,1.2737,0.0823,0.0000,-0.1380,0.0943,0.0000
2.107,-22.0022,-0.0289,0.5000,1.2723,0.0832,0.0000,-0.1390,0.0926,0.0000
2.117,-21.9895,-0.0281,0.5000,1.2709,0.0842,0.0000,-0.1398,0.0907,0.0000
2.127,-21.9768,-0.0272,0.5000,1.2695,0.0851,0.0000,-0.1406,0.0888,0.0000
2.137,-21.9641,-0.0264,0.5000,1.2681,0.0859,0.0000,-0.1412,0.0869,0.0000
2.147,-21.9515,-0.0255,0.5000,1.2667,0.0868,0.0000,-0.1417,0.0850,0.0000
2.157,-21.9388,-0.0246,0.5000,1.2653,0.0876,0.0000,-0.1421,0.0830,0.0000
2.167,-21.9261,-0.0238,0.5000,1.2639,0.0885,0.0000,-0.1424,0.0809,0.0000
2.177,-21.9135,-0.0229,0.5000,1.2624,0.0893,0.0000,-0.1425,0.0788,0.0000
2.187,-21.9009,-0.0220,0.5000,1.2610,0.0900,0.0000,-0.1426,0.0767,0.0000
2.197,-21.8883,-0.0211,0.5000,1.2596,0.0908,0.0000,-0.1426,0.0746,0.0000
2.207,-21.8757,-0.0202,0.5000,1.2582,0.0915,0.0000,-0.1424,0.0724,0.0000
2.217,-21.8631,-0.0192,0.5000,1.2567,0.0922,0.0000,-0.1422,0.0702,0.0000
2.227,-21.8506,-0.0183,0.5000,1.2553,0.0929,0.0000,-0.1419,0.0679,0.0000
2.237,-21.8380,-0.0174,0.5000,1.2539,0.0936,0.0000,-0.1415,0.0656,0.0000
2.247,-21.8255,-0.0164,0.5000,1.2525,0.0942,0.0000,-0.1409,0.0633,0.0000
