t,x,y,z
0.017,-27.2538,-1.5018,0.5000
0.027,-27.2388,-1.5019,0.5000
0.037,-27.2238,-1.5019,0.5000
0.047,-27.2088,-1.5020,0.5000
0.057,-27.1937,-1.5021,0.5000
0.067,-27.1786,-1.5022,0.5000
0.077,-27.1635,-1.5023,0.5000
0.087,-27.1484,-1.5024,0.5000
0.097,-27.1333,-1.5024,0.5000
0.107,-27.1181,-1.5025,0.5000
0.117,-27.1028,-1.5026,0.5000
0.127,-27.0879,-1.5027,0.5000
0.137,-27.0727,-1.5028,0.5000
0.147,-27.0575,-1.5029,0.5000
0.157,-27.0423,-1.5030,0.5000
0.167,-27.0271,-1.5031,0.5000
0.177,-27.0119,-1.5032,0.5000
0.187,-26.9967,-1.5033,0.5000
0.197,-26.9815,-1.5034,0.5000
0.207,-26.9663,-1.5035,0.5000
0.217,-26.9510,-1.5036,0.5000
0.227,-26.9358,-1.5037,0.5000
0.237,-26.9206,-1.5038,0.5000
0.247,-26.9053,-1.5039,0.5000
0.257,-26.8901,-1.5040,0.5000
0.267,-26.8748,-1.5041,0.5000
0.277,-26.8596,-1.5042,0.5000
0.287,-26.8444,-1.5043,0.5000
0.297,-26.8291,-1.5044,0.5000
0.307,-26.8139,-1.5045,0.5000
0.317,-26.7987,-1.5046,0.5000
0.327,-26.7834,-1.5047,0.5000
0.338,-26.7682,-1.5048,0.5000
0.347,-26.7530,-1.5049,0.5000
0.357,-26.7378,-1.5050,0.5000
0.367,-26.7226,-1.5051,0.5000
0.377,-26.7074,-1.5052,0.5000
0.387,-26.6923,-1.5053,0.5000
0.397,-26.6771,-1.5054,0.5000
0.407,-26.6619,-1.5055,0.5000
0.417,-26.6467,-1.5056,0.5000
0.427,-26.6316,-1.5058,0.5000
0.437,-26.6165,-1.5059,0.5000
0.447,-26.6014,-1.5060,0.5000
0.457,-26.5863,-1.5061,0.5000
0.467,-26.5712,-1.5062,0.5000
0.477,-26.5561,-1.5063,0.5000
0.487,-26.5410,-1.5064,0.5000
0.497,-26.5260,-1.5065,0.5000
0.507,-26.5110,-1.5066,0.5000
0.517,-26.4960,-1.5067,0.5000
0.527,-26.4809,-1.5068,0.5000
0.537,-26.4659,-1.5069,0.5000
0.547,-26.4510,-1.5070,0.5000
0.557,-26.4360,-1.5071,0.5000
0.567,-26.4211,-1.5072,0.5000
0.577,-26.4061,-1.5073,0.5000
0.587,-26.3912,-1.5074,0.5000
0.597,-26.3764,-1.5075,0.5000
0.607,-26.3615,-1.5076,0.5000
0.617,-26.3466,-1.5077,0.5000
0.627,-26.3319,-1.5078,0.5000
0.637,-26.3171,-1.5079,0.5000
0.647,-26.3023,-1.5080,0.5000
0.657,-26.2875,-1.5081,0.5000
0.667,-26.2729,-1.5082,0.5000
0.677,-26.2582,-1.5082,0.5000
0.687,-26.2435,-1.5083,0.5000
0.697,-26.2289,-1.5084,0.5000
0.707,-26.2143,-1.5085,0.5000
0.717,-26.1997,-1.5086,0.5000
0.727,-26.1852,-1.5087,0.5000
0.737,-26.1707,-1.5087,0.5000
0.747,-26.1562,-1.5088,0.5000
0.757,-26.1418,-1.5089,0.5000
0.767,-26.1274,-1.5090,0.5000
0.777,-26.1130,-1.5091,0.5000
0.787,-26.0987,-1.5091,0.5000
0.797,-26.0844,-1.5092,0.5000
0.807,-26.0701,-1.5093,0.5000
0.817,-26.0559,-1.5093,0.5000
0.827,-26.0417,-1.5094,0.5000
0.837,-26.0275,-1.5095,0.5000
0.847,-26.0134,-1.5095,0.5000
0.857,-25.9993,-1.5096,0.5000
0.867,-25.9853,-1.5097,0.5000
0.877,-25.9713,-1.5097,0.5000
0.887,-25.9573,-1.5098,0.5000
0.897,-25.9433,-1.5098,0.5000
0.907,-25.9294,-1.5099,0.5000
0.917,-25.9156,-1.5099,0.5000
0.927,-25.9018,-1.5100,0.5000
0.937,-25.8880,-1.5100,0.5000
0.947,-25.8743,-1.5101,0.5000
0.957,-25.8606,-1.5101,0.5000
0.967,-25.8469,-1.5101,0.5000
0.977,-25.8333,-1.5102,0.5000
0.987,-25.8197,-1.5102,0.5000
0.997,-25.8062,-1.5103,0.5000
1.007,-25.7927,-1.5103,0.5000
1.017,-25.7792,-1.5103,0.5000
1.027,-25.7658,-1.5103,0.5000
1.037,-25.7524,-1.5104,0.5000
1.047,-25.7390,-1.5104,0.5000
1.057,-25.7257,-1.5104,0.5000
1.067,-25.7125,-1.5104,0.5000
1.077,-25.6992,-1.5105,0.5000
1.087,-25.6861,-1.5105,0.5000
1.097,-25.6729,-1.5105,0.5000
1.107,-25.6598,-1.5105,0.5000
1.117,-25.6468,-1.5105,0.5000
1.127,-25.6337,-1.5105,0.5000
1.137,-25.6207,-1.5105,0.5000
1.147,-25.6078,-1.5105,0.5000
1.157,-25.5949,-1.5105,0.5000
1.167,-25.5820,-1.5105,0.5000
1.177,-25.5692,-1.5105,0.5000
1.187,-25.5564,-1.5105,0.5000
1.197,-25.5436,-1.5105,0.5000
1.207,-25.5309,-1.5105,0.5000
1.217,-25.5182,-1.5105,0.5000
1.227,-25.5056,-1.5105,0.5000
1.237,-25.4930,-1.5105,0.5000
1.247,-25.4804,-1.5105,0.5000
1.257,-25.4678,-1.5105,0.5000
1.267,-25.4553,-1.5105,0.5000
1.277,-25.4429,-1.5104,0.5000
1.287,-25.4304,-1.5104,0.5000
1.297,-25.4180,-1.5104,0.5000
1.307,-25.4057,-1.5104,0.5000
1.317,-25.3933,-1.5103,0.5000
1.327,-25.3811,-1.5103,0.5000
1.337,-25.3688,-1.5103,0.5000
1.347,-25.3566,-1.5103,0.5000
1.357,-25.3443,-1.5102,0.5000
1.367,-25.3322,-1.5102,0.5000
1.377,-25.3201,-1.5102,0.5000
1.387,-25.3079,-1.5101,0.5000
1.397,-25.2959,-1.5101,0.5000
1.407,-25.2838,-1.5100,0.5000
1.417,-25.2718,-1.5100,0.5000
1.427,-25.2599,-1.5099,0.5000
1.437,-25.2479,-1.5099,0.5000
1.447,-25.2360,-1.5099,0.5000
1.457,-25.2241,-1.5098,0.5000
1.467,-25.2122,-1.5098,0.5000
1.477,-25.2003,-1.5097,0.5000
1.487,-25.1885,-1.5096,0.5000
1.497,-25.1767,-1.5096,0.5000
1.507,-25.1649,-1.5095,0.5000
1.517,-25.1532,-1.5095,0.5000
1.527,-25.1414,-1.5094,0.5000
1.537,-25.1298,-1.5094,0.5000
1.547,-25.1181,-1.5093,0.5000
1.557,-25.1064,-1.5092,0.5000
1.567,-25.0948,-1.5092,0.5000
1.577,-25.0831,-1.5091,0.5000
1.587,-25.0716,-1.5090,0.5000
1.597,-25.0600,-1.5090,0.5000
1.607,-25.0484,-1.5089,0.5000
1.617,-25.0369,-1.5088,0.5000
1.628,-25.0254,-1.5088,0.5000
1.637,-25.0139,-1.5087,0.5000
1.647,-25.0009,-1.5086,0.5000
1.657,-24.9908,-1.5085,0.5000
1.667,-24.9795,-1.5085,0.5000
1.677,-24.9680,-1.5084,0.5000
1.687,-24.9566,-1.5083,0.5000
1.697,-24.9452,-1.5082,0.5000
1.707,-24.9338,-1.5081,0.5000
1.717,-24.9224,-1.5081,0.5000
