t,x,y,z,vx,vy,vz,ax,ay,az
0.031,-22.3789,1.5210,0.5000,1.3912,0.0236,0.0000,0.6312,-0.0056,0.0000
0.041,-22.3649,1.5212,0.5000,1.3975,0.0235,0.0000,0.6197,-0.0060,0.0000
0.051,-22.3509,1.5214,0.5000,1.4036,0.0234,0.0000,0.6081,-0.0064,0.0000
0.061,-22.3369,1.5217,0.5000,1.4097,0.0234,0.0000,0.5965,-0.0068,0.0000
0.071,-22.3227,1.5219,0.5000,1.4156,0.0233,0.0000,0.5848,-0.0072,0.0000
0.081,-22.3086,1.5221,0.5000,1.4214,0.0232,0.0000,0.5731,-0.0075,0.0000
0.091,-22.2943,1.5224,0.5000,1.4270,0.0232,0.0000,0.5613,-0.0079,0.0000
0.101,-22.2800,1.5226,0.5000,1.4326,0.0231,0.0000,0.5494,-0.0083,0.0000
0.111,-22.2657,1.5228,0.5000,1.4380,0.0230,0.0000,0.5375,-0.0087,0.0000
0.121,-22.2513,1.5231,0.5000,1.4433,0.0229,0.0000,0.5256,-0.0090,0.0000
0.131,-22.2368,1.5233,0.5000,1.4485,0.0228,0.0000,0.5136,-0.0094,0.0000
0.142,-22.2206,1.5235,0.5000,1.4542,0.0227,0.0000,0.5001,-0.0098,0.0000
0.151,-22.2077,1.5237,0.5000,1.4586,0.0226,0.0000,0.4895,-0.0101,0.0000
0.161,-22.1931,1.5240,0.5000,1.4634,0.0225,0.0000,0.4774,-0.0105,0.0000
0.171,-22.1785,1.5242,0.5000,1.4681,0.0224,0.0000,0.4652,-0.0108,0.0000
0.181,-22.1638,1.5244,0.5000,1.4727,0.0223,0.0000,0.4531,-0.0112,0.0000
0.191,-22.1490,1.5246,0.5000,1.4772,0.0222,0.0000,0.4409,-0.0115,0.0000
0.201,-22.1342,1.5249,0.5000,1.4815,0.0221,0.0000,0.4287,-0.0119,0.0000
0.211,-22.1194,1.5251,0.5000,1.4857,0.0219,0.0000,0.4165,-0.0122,0.0000
0.221,-22.1045,1.5253,0.5000,1.4899,0.0218,0.0000,0.4043,-0.0125,0.0000
0.231,-22.0896,1.5255,0.5000,1.4938,0.0217,0.0000,0.3921,-0.0129,0.0000
0.241,-22.0746,1.5257,0.5000,1.4977,0.0216,0.0000,0.3799,-0.0132,0.0000
0.251,-22.0596,1.5259,0.5000,1.5014,0.0214,0.0000,0.3677,-0.0135,0.0000
0.261,-22.0446,1.5262,0.5000,1.5050,0.0213,0.0000,0.3555,-0.0138,0.0000
0.271,-22.0295,1.5264,0.5000,1.5085,0.0212,0.0000,0.3433,-0.0141,0.0000
0.281,-22.0144,1.5266,0.5000,1.5119,0.0210,0.0000,0.3311,-0.0144,0.0000
0.291,-21.9993,1.5268,0.5000,1.5152,0.0209,0.0000,0.3190,-0.0147,0.0000
0.301,-21.9841,1.5270,0.5000,1.5183,0.0207,0.0000,0.3068,-0.0150,0.0000
0.311,-21.9689,1.5272,0.5000,1.5213,0.0206,0.0000,0.2948,-0.0153,0.0000
0.321,-21.9537,1.5274,0.5000,1.5242,0.0204,0.0000,0.2827,-0.0156,0.0000
0.331,-21.9378,1.5276,0.5000,1.5271,0.0202,0.0000,0.2702,-0.0159,0.0000
0.341,-21.9231,1.5278,0.5000,1.5296,0.0201,0.0000,0.2586,-0.0162,0.0000
0.351,-21.9079,1.5280,0.5000,1.5321,0.0199,0.0000,0.2467,-0.0164,0.0000
0.361,-21.8925,1.5282,0.5000,1.5345,0.0198,0.0000,0.2348,-0.0167,0.0000
0.371,-21.8771,1.5284,0.5000,1.5368,0.0196,0.0000,0.2230,-0.0170,0.0000
0.381,-21.8618,1.5286,0.5000,1.5390,0.0194,0.0000,0.2112,-0.0173,0.0000
0.391,-21.8464,1.5288,0.5000,1.5411,0.0193,0.0000,0.1994,-0.0175,0.0000
0.401,-21.8309,1.5290,0.5000,1.5430,0.0191,0.0000,0.1877,-0.0178,0.0000
0.411,-21.8155,1.5292,0.5000,1.5448,0.0189,0.0000,0.1761,-0.0180,0.0000
0.421,-21.8001,1.5294,0.5000,1.5465,0.0187,0.0000,0.1646,-0.0183,0.0000
0.431,-21.7847,1.5296,0.5000,1.5481,0.0185,0.0000,0.1532,-0.0185,0.0000
0.441,-21.7691,1.5297,0.5000,1.5496,0.0183,0.0000,0.1418,-0.0187,0.0000
0.451,-21.7536,1.5299,0.5000,1.5509,0.0182,0.0000,0.1305,-0.0190,0.0000
0.461,-21.7381,1.5301,0.5000,1.5522,0.0180,0.0000,0.1192,-0.0192,0.0000
0.471,-21.7226,1.5303,0.5000,1.5533,0.0178,0.0000,0.1081,-0.0194,0.0000
0.481,-21.7070,1.5305,0.5000,1.5543,0.0176,0.0000,0.0970,-0.0197,0.0000
0.491,-21.6915,1.5306,0.5000,1.5553,0.0174,0.0000,0.0861,-0.0199,0.0000
0.501,-21.6759,1.5308,0.5000,1.5561,0.0172,0.0000,0.0753,-0.0201,0.0000
0.511,-21.6603,1.5310,0.5000,1.5568,0.0170,0.0000,0.0646,-0.0203,0.0000
0.521,-21.6448,1.5311,0.5000,1.5574,0.0168,0.0000,0.0539,-0.0205,0.0000
0.531,-21.6292,1.5313,0.5000,1.5578,0.0166,0.0000,0.0434,-0.0207,0.0000
0.541,-21.6136,1.5315,0.5000,1.5582,0.0164,0.0000,0.0330,-0.0209,0.0000
0.551,-21.5977,1.5316,0.5000,1.5585,0.0161,0.0000,0.0225,-0.0211,0.0000
0.561,-21.5825,1.5318,0.5000,1.5587,0.0159,0.0000,0.0126,-0.0213,0.0000
0.571,-21.5668,1.5320,0.5000,1.5588,0.0157,0.0000,0.0026,-0.0215,0.0000
0.581,-21.5513,1.5321,0.5000,1.5587,0.0155,0.0000,-0.0073,-0.0216,0.0000
0.591,-21.5356,1.5323,0.5000,1.5586,0.0153,0.0000,-0.0171,-0.0218,0.0000
0.601,-21.5201,1.5324,0.5000,1.5584,0.0151,0.0000,-0.0266,-0.0220,0.0000
0.611,-21.5045,1.5326,0.5000,1.5581,0.0149,0.0000,-0.0361,-0.0221,0.0000
0.621,-21.4889,1.5327,0.5000,1.5577,0.0146,0.0000,-0.0454,-0.0223,0.0000
0.631,-21.4734,1.5329,0.5000,1.5572,0.0144,0.0000,-0.0545,-0.0225,0.0000
0.641,-21.4578,1.5330,0.5000,1.5566,0.0142,0.0000,-0.0635,-0.0226,0.0000
0.651,-21.4422,1.5332,0.5000,1.5559,0.0140,0.0000,-0.0724,-0.0228,0.0000
0.661,-21.4267,1.5333,0.5000,1.5551,0.0137,0.0000,-0.0810,-0.0229,0.0000
0.671,-21.4111,1.5334,0.5000,1.5543,0.0135,0.0000,-0.0896,-0.0231,0.0000
0.681,-21.3956,1.5336,0.5000,1.5533,0.0133,0.0000,-0.0979,-0.0232,0.0000
0.691,-21.3801,1.5337,0.5000,1.5524,0.0130,0.0000,-0.1006,-0.0251,0.0000
0.701,-21.3646,1.5338,0.5000,1.5514,0.0128,0.0000,-0.1059,-0.0261,0.0000
0.711,-21.3491,1.5339,0.5000,1.5503,0.0125,0.0000,-0.1111,-0.0271,0.0000
0.721,-21.3335,1.5341,0.5000,1.5491,0.0122,0.0000,-0.1162,-0.0280,0.0000
0.731,-21.3181,1.5342,0.5000,1.5479,0.0119,0.0000,-0.1212,-0.0289,0.0000
0.741,-21.3026,1.5343,0.5000,1.5467,0.0116,0.0000,-0.1261,-0.0297,0.0000
