t,x,y,z
0.033,-22.3928,1.5207,0.5000
0.043,-22.3789,1.5210,0.5000
0.053,-22.3649,1.5212,0.5000
0.063,-22.3509,1.5214,0.5000
0.073,-22.3369,1.5217,0.5000
0.083,-22.3227,1.5219,0.5000
0.093,-22.3086,1.5221,0.5000
0.103,-22.2943,1.5224,0.5000
0.113,-22.2800,1.5226,0.5000
0.123,-22.2657,1.5228,0.5000
0.133,-22.2513,1.5231,0.5000
0.143,-22.2368,1.5233,0.5000
0.153,-22.2206,1.5235,0.5000
0.163,-22.2077,1.5237,0.5000
0.173,-22.1931,1.5240,0.5000
0.183,-22.1785,1.5242,0.5000
0.193,-22.1638,1.5244,0.5000
0.203,-22.1490,1.5246,0.5000
0.213,-22.1342,1.5249,0.5000
0.223,-22.1194,1.5251,0.5000
0.233,-22.1045,1.5253,0.5000
0.243,-22.0896,1.5255,0.5000
0.253,-22.0746,1.5257,0.5000
0.263,-22.0596,1.5259,0.5000
0.273,-22.0446,1.5262,0.5000
0.283,-22.0295,1.5264,0.5000
0.293,-22.0144,1.5266,0.5000
0.303,-21.9993,1.5268,0.5000
0.313,-21.9841,1.5270,0.5000
0.323,-21.9689,1.5272,0.5000
0.333,-21.9537,1.5274,0.5000
0.343,-21.9378,1.5276,0.5000
0.353,-21.9231,1.5278,0.5000
0.363,-21.9079,1.5280,0.5000
0.373,-21.8925,1.5282,0.5000
0.383,-21.8771,1.5284,0.5000
0.393,-21.8618,1.5286,0.5000
0.403,-21.8464,1.5288,0.5000
0.413,-21.8309,1.5290,0.5000
0.423,-21.8155,1.5292,0.5000
0.433,-21.8001,1.5294,0.5000
0.443,-21.7847,1.5296,0.5000
0.453,-21.7691,1.5297,0.5000
0.463,-21.7536,1.5299,0.5000
0.473,-21.7381,1.5301,0.5000
0.483,-21.7226,1.5303,0.5000
0.493,-21.7070,1.5305,0.5000
0.503,-21.6915,1.5306,0.5000
0.513,-21.6759,1.5308,0.5000
0.523,-21.6603,1.5310,0.5000
0.533,-21.6448,1.5311,0.5000
0.543,-21.6292,1.5313,0.5000
0.553,-21.6136,1.5315,0.5000
0.563,-21.5977,1.5316,0.5000
0.573,-21.5825,1.5318,0.5000
0.583,-21.5668,1.5320,0.5000
0.593,-21.5513,1.5321,0.5000
0.603,-21.5356,1.5323,0.5000
0.613,-21.5201,1.5324,0.5000
0.623,-21.5045,1.5326,0.5000
0.633,-21.4889,1.5327,0.5000
0.643,-21.4734,1.5329,0.5000
0.653,-21.4578,1.5330,0.5000
0.663,-21.4422,1.5332,0.5000
0.673,-21.4267,1.5333,0.5000
0.683,-21.4111,1.5334,0.5000
0.693,-21.3956,1.5336,0.5000
0.703,-21.3801,1.5337,0.5000
0.713,-21.3646,1.5338,0.5000
0.723,-21.3491,1.5339,0.5000
0.733,-21.3335,1.5341,0.5000
0.743,-21.3181,1.5342,0.5000
0.753,-21.3026,1.5343,0.5000
0.763,-21.2871,1.5344,0.5000
0.773,-21.2717,1.5345,0.5000
0.783,-21.2562,1.5346,0.5000
0.793,-21.2408,1.5347,0.5000
0.803,-21.2254,1.5349,0.5000
0.813,-21.2100,1.5349,0.5000
0.823,-21.1946,1.5350,0.5000
0.833,-21.1793,1.5351,0.5000
0.843,-21.1639,1.5352,0.5000
0.853,-21.1486,1.5353,0.5000
0.863,-21.1333,1.5354,0.5000
0.873,-21.1180,1.5355,0.5000
0.883,-21.1027,1.5355,0.5000
0.893,-21.0874,1.5356,0.5000
0.903,-21.0722,1.5357,0.5000
0.913,-21.0570,1.5357,0.5000
0.923,-21.0418,1.5358,0.5000
0.933,-21.0267,1.5359,0.5000
0.943,-21.0115,1.5359,0.5000
0.953,-20.9964,1.5360,0.5000
0.963,-20.9812,1.5360,0.5000
0.973,-20.9661,1.5360,0.5000
0.983,-20.9511,1.5361,0.5000
0.993,-20.9360,1.5361,0.5000
1.003,-20.9210,1.5361,0.5000
1.013,-20.9060,1.5362,0.5000
1.023,-20.8910,1.5362,0.5000
1.033,-20.8760,1.5362,0.5000
1.043,-20.8610,1.5362,0.5000
1.053,-20.8461,1.5362,0.5000
1.063,-20.8312,1.5362,0.5000
1.073,-20.8163,1.5362,0.5000
1.083,-20.8014,1.5362,0.5000
1.093,-20.7855,1.5362,0.5000
1.103,-20.7719,1.5362,0.5000
1.113,-20.7571,1.5362,0.5000
1.123,-20.7423,1.5362,0.5000
1.133,-20.7275,1.5362,0.5000
1.143,-20.7129,1.5361,0.5000
1.153,-20.6982,1.5361,0.5000
1.163,-20.6835,1.5361,0.5000
1.173,-20.6689,1.5361,0.5000
1.183,-20.6543,1.5360,0.5000
1.193,-20.6397,1.5360,0.5000
1.203,-20.6251,1.5359,0.5000
1.213,-20.6106,1.5359,0.5000
1.223,-20.5961,1.5358,0.5000
1.233,-20.5816,1.5358,0.5000
1.243,-20.5672,1.5357,0.5000
1.253,-20.5527,1.5357,0.5000
1.263,-20.5383,1.5356,0.5000
1.273,-20.5240,1.5356,0.5000
1.283,-20.5096,1.5355,0.5000
1.293,-20.4953,1.5354,0.5000
1.303,-20.4810,1.5353,0.5000
1.313,-20.4667,1.5353,0.5000
1.323,-20.4525,1.5352,0.5000
1.333,-20.4383,1.5351,0.5000
1.343,-20.4241,1.5350,0.5000
1.353,-20.4099,1.5349,0.5000
1.363,-20.3958,1.5349,0.5000
1.373,-20.3817,1.5348,0.5000
1.383,-20.3676,1.5347,0.5000
1.393,-20.3536,1.5346,0.5000
1.403,-20.3396,1.5345,0.5000
1.413,-20.3255,1.5344,0.5000
