t,x,y,z
0.011,-21.9171,-1.4974,0.5000
0.021,-21.9034,-1.4973,0.5000
0.031,-21.8897,-1.4972,0.5000
0.041,-21.8760,-1.4971,0.5000
0.051,-21.8623,-1.4970,0.5000
0.061,-21.8486,-1.4969,0.5000
0.071,-21.8350,-1.4968,0.5000
0.081,-21.8213,-1.4967,0.5000
0.091,-21.8077,-1.4966,0.5000
0.101,-21.7941,-1.4965,0.5000
0.111,-21.7804,-1.4964,0.5000
0.121,-21.7669,-1.4963,0.5000
0.131,-21.7533,-1.4961,0.5000
0.141,-21.7397,-1.4960,0.5000
0.151,-21.7262,-1.4959,0.5000
0.161,-21.7126,-1.4958,0.5000
0.171,-21.6992,-1.4957,0.5000
0.181,-21.6856,-1.4956,0.5000
0.191,-21.6722,-1.4955,0.5000
0.201,-21.6587,-1.4953,0.5000
0.211,-21.6453,-1.4952,0.5000
0.221,-21.6319,-1.4951,0.5000
0.231,-21.6185,-1.4950,0.5000
0.241,-21.6051,-1.4948,0.5000
0.251,-21.5917,-1.4947,0.5000
0.261,-21.5784,-1.4946,0.5000
0.271,-21.5651,-1.4945,0.5000
0.281,-21.5517,-1.4943,0.5000
0.291,-21.5385,-1.4942,0.5000
0.301,-21.5252,-1.4941,0.5000
0.311,-21.5119,-1.4939,0.5000
0.321,-21.4986,-1.4938,0.5000
0.331,-21.4854,-1.4937,0.5000
0.341,-21.4716,-1.4935,0.5000
0.351,-21.4586,-1.4934,0.5000
0.361,-21.4459,-1.4933,0.5000
0.371,-21.4327,-1.4931,0.5000
0.381,-21.4189,-1.4930,0.5000
0.391,-21.4064,-1.4929,0.5000
0.401,-21.3933,-1.4927,0.5000
0.411,-21.3797,-1.4926,0.5000
0.421,-21.3672,-1.4925,0.5000
0.431,-21.3541,-1.4923,0.5000
0.441,-21.3411,-1.4922,0.5000
0.451,-21.3280,-1.4920,0.5000
0.461,-21.3150,-1.4919,0.5000
0.471,-21.3020,-1.4917,0.5000
0.481,-21.2890,-1.4916,0.5000
0.491,-21.2761,-1.4915,0.5000
0.501,-21.2630,-1.4913,0.5000
0.511,-21.2502,-1.4912,0.5000
0.521,-21.2373,-1.4910,0.5000
